Video Time,Neutral,Happy,Sad,Angry,Surprised,Scared,Disgusted,Valence,Arousal,Action Unit 01 - Inner Brow Raiser,Action Unit 02 - Outer Brow Raiser,Action Unit 04 - Brow Lowerer,Action Unit 05 - Upper Lid Raiser,Action Unit 06 - Cheek Raiser,Action Unit 07 - Lid Tightener,Action Unit 09 - Nose Wrinkler,Action Unit 10 - Upper Lip Raiser,Action Unit 12 - Lip Corner Puller,Action Unit 14 - Dimpler,Action Unit 15 - Lip Corner Depressor,Action Unit 17 - Chin Raiser,Action Unit 18 - Lip Puckerer,Action Unit 20 - Lip Stretcher,Action Unit 23 - Lip Tightener,Action Unit 24 - Lip Pressor,Action Unit 25 - Lips Part,Action Unit 26 - Jaw Drop,Action Unit 27 - Mouth Stretch,Action Unit 43 - Eyes Closed,Stimulus,Event Marker,Interest,Boredom,Confusion
01:47.8,0.5145016,0.005210363,0.4441924,0.07525643,0.01397406,0.009240314,0.01897129,-0.4389821,0.3392956,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:47.9,0.515117,0.005214062,0.4447542,0.07511523,0.01398802,0.009150767,0.0190449,-0.4395401,0.3413783,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:47.9,0.5159808,0.00520005,0.445096,0.07464103,0.01397446,0.009033439,0.01912922,-0.4398959,0.3413783,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:47.9,0.5168837,0.005186641,0.4457689,0.07416235,0.01393443,0.008920085,0.01919508,-0.4405822,0.3412317,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.0,0.5179794,0.005160694,0.4468136,0.07376147,0.0137589,0.008814673,0.01927057,-0.4416529,0.3412317,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.0,0.5189103,0.00514937,0.4472275,0.07333092,0.01354871,0.008704928,0.01933368,-0.4420781,0.3412317,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.0,0.5197566,0.005145343,0.4473645,0.07276022,0.0132821,0.008589022,0.01937373,-0.4422191,0.3411983,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.1,0.5204235,0.005149993,0.4472426,0.07222024,0.01298118,0.008477378,0.0194125,-0.4420927,0.3411983,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.1,0.5200434,0.005174427,0.446899,0.07181631,0.01270462,0.008355978,0.01942625,-0.4417245,0.3411983,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.1,0.51953,0.005188162,0.4468475,0.07158264,0.01239249,0.00823188,0.01944359,-0.4416594,0.3411983,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.2,0.5187731,0.005202258,0.4466183,0.0714082,0.01221256,0.008106917,0.01948484,-0.4414161,0.3411983,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.2,0.5180902,0.005200277,0.4464533,0.07111596,0.01203987,0.007975521,0.01948737,-0.441253,0.340591,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.2,0.5175465,0.005180791,0.4459803,0.07107665,0.01198517,0.007895569,0.01951015,-0.4407995,0.3398122,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.3,0.5169589,0.005182632,0.4453761,0.07108074,0.01195337,0.007790593,0.01952854,-0.4401935,0.3390821,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.3,0.5166071,0.00519818,0.4449877,0.07115824,0.01191619,0.007751057,0.01959838,-0.4397896,0.3385548,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.3,0.5163722,0.005210891,0.4440914,0.0710688,0.01180993,0.007708169,0.01966317,-0.4388805,0.3381235,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.4,0.5161713,0.005216503,0.4430087,0.07076696,0.01164112,0.007655098,0.01969501,-0.4377922,0.337878,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.4,0.5155796,0.005235255,0.4417931,0.07040228,0.01150629,0.007556795,0.01966829,-0.4365578,0.3377126,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.4,0.5150197,0.005266875,0.4406416,0.07022256,0.01135676,0.00749914,0.01968847,-0.4353747,0.3376231,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.5,0.514506,0.005283218,0.4397189,0.0699393,0.01116075,0.007433643,0.01967638,-0.4344357,0.3376047,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.5,0.5140285,0.005295267,0.4392017,0.06978695,0.01111242,0.007366551,0.01968106,-0.4339064,0.3375582,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.5,0.5135458,0.005313117,0.4394211,0.06949651,0.01116785,0.007272313,0.01970857,-0.434108,0.3375582,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.6,0.5132955,0.005327305,0.439673,0.0692859,0.01113001,0.007188234,0.01974042,-0.4343457,0.3397641,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.6,0.5127194,0.005336694,0.4391106,0.06906593,0.01121722,0.007106844,0.01977065,-0.4337739,0.3397641,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.6,0.5122018,0.005332919,0.4384287,0.06883896,0.01130901,0.007051939,0.01980381,-0.4330958,0.339362,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.7,0.5117068,0.005326583,0.4375376,0.06851612,0.01149081,0.006970155,0.01981731,-0.432211,0.3390462,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.7,0.5115469,0.005317815,0.4371815,0.06827329,0.01161152,0.006916832,0.01984846,-0.4318637,0.3389075,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.7,0.5113429,0.005322458,0.4360139,0.06832373,0.01177478,0.006871586,0.01984884,-0.4306914,0.3389075,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.8,0.5113596,0.005313268,0.434826,0.06828,0.01199466,0.006836456,0.01983916,-0.4295127,0.3411481,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.8,0.5113363,0.005315696,0.4333691,0.06841714,0.01224732,0.00681941,0.01981754,-0.4280534,0.3447515,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.8,0.5114581,0.005319697,0.4320379,0.06850608,0.01265036,0.006807915,0.01979272,-0.4267182,0.349355,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.9,0.5118111,0.005312861,0.4309626,0.06841754,0.01303056,0.006816634,0.01979341,-0.4256498,0.3546748,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.9,0.5120128,0.005306747,0.4304475,0.06838486,0.01335847,0.006820978,0.01981866,-0.4251408,0.3546748,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:48.9,0.5125168,0.005287451,0.4301099,0.06827994,0.01355739,0.006854205,0.01986413,-0.4248224,0.3546748,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.0,0.5128776,0.00527508,0.4292593,0.06837742,0.01373418,0.006877954,0.0198667,-0.4239843,0.3576017,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.0,0.5132036,0.005253076,0.4281565,0.06847458,0.0139601,0.006897607,0.01983926,-0.4229034,0.3576017,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.0,0.5136037,0.005228569,0.4270902,0.06865944,0.01417671,0.006912692,0.01979897,-0.4218616,0.3575495,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.1,0.5135909,0.005226306,0.4268188,0.06879728,0.01441288,0.006919606,0.01977086,-0.4215924,0.3572123,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.1,0.5134673,0.00524606,0.4267278,0.06906091,0.01454147,0.006947808,0.01977327,-0.4214817,0.3570368,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,B,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.1,0.5134205,0.005243588,0.4271794,0.06924808,0.01459084,0.006944696,0.01976135,-0.4219358,0.3569189,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.2,0.5132181,0.005237254,0.4274142,0.06936844,0.01474643,0.006940594,0.01974284,-0.4221769,0.3569189,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.2,0.5134226,0.005209272,0.4277624,0.06944893,0.01476292,0.00694572,0.01971317,-0.4225531,0.3578545,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.2,0.513447,0.005175274,0.4283297,0.06968158,0.01485137,0.006908688,0.01966709,-0.4231545,0.3578545,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.3,0.5134535,0.005160585,0.4285974,0.06994222,0.01501177,0.006854094,0.01963784,-0.4234368,0.3575872,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.3,0.5133587,0.005127519,0.4266117,0.06956501,0.01503675,0.0067798,0.0195302,-0.4214842,0.3571959,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,D,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.3,0.5043283,0.005081074,0.4366717,0.06834427,0.01501434,0.006756873,0.019606,-0.4315906,0.3565036,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.4,0.4929756,0.005023012,0.4476363,0.06646734,0.01502616,0.006710553,0.01965658,-0.4426133,0.3547742,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.4,0.480322,0.004960676,0.459658,0.06457169,0.01502687,0.006643057,0.019773,-0.4546973,0.3524994,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.4,0.467384,0.004887915,0.4721348,0.0628437,0.0149626,0.006542248,0.01991297,-0.4672469,0.350232,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.5,0.4552732,0.004810186,0.4845512,0.0613599,0.01483699,0.006412085,0.02005107,-0.479741,0.3480691,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.5,0.4441622,0.004752743,0.4968416,0.06029402,0.01470286,0.006287888,0.02019786,-0.4920889,0.3460007,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.5,0.4344659,0.004703207,0.5084461,0.05943934,0.01455411,0.006217522,0.02032381,-0.5037429,0.3441162,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.6,0.4266913,0.004688243,0.5177169,0.05877136,0.01443207,0.006140832,0.02039554,-0.5130286,0.3424055,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.6,0.4201757,0.004664137,0.526782,0.05822661,0.01429888,0.006116881,0.02047713,-0.5221179,0.3409549,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.6,0.4146493,0.00465242,0.5345079,0.05816635,0.01421472,0.006095073,0.02051891,-0.5298554,0.3397506,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.7,0.4103235,0.004628539,0.541584,0.05815002,0.0141853,0.006116733,0.02056806,-0.5369555,0.3386837,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.7,0.4073461,0.004612511,0.5463861,0.05847861,0.01424333,0.006125792,0.02058541,-0.5417736,0.3377475,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.7,0.4051262,0.004606229,0.5513806,0.05876968,0.01426882,0.006170355,0.02064862,-0.5467744,0.3370302,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.8,0.4039114,0.004625557,0.5549557,0.05893084,0.01426869,0.006176109,0.02068859,-0.5503302,0.3364243,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.8,0.4025109,0.004633419,0.5589203,0.05917573,0.0141931,0.006205333,0.0207373,-0.5542868,0.3360175,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.8,0.4023068,0.004639322,0.5604609,0.05972896,0.01421476,0.006286731,0.02078103,-0.5558215,0.3357043,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.9,0.4028217,0.004634636,0.5609186,0.0601134,0.01435338,0.006393538,0.02082734,-0.556284,0.3355731,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.9,0.4038799,0.004640727,0.5597753,0.06063532,0.01458219,0.006528973,0.02088532,-0.5551346,0.3351834,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,B,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:49.9,0.4049133,0.004640885,0.5585267,0.06107847,0.01474217,0.00662456,0.02089512,-0.5538858,0.3349809,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:50.0,0.4055804,0.004645243,0.5580124,0.06146153,0.01499301,0.006694011,0.02089711,-0.5533671,0.3349546,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:50.0,0.4062196,0.004634207,0.5578153,0.06173977,0.01523041,0.006754519,0.02089267,-0.5531811,0.3346633,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:50.0,0.4069836,0.004624898,0.5574453,0.06211555,0.01557003,0.006881682,0.02092342,-0.5528204,0.334554,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:50.1,0.4072013,0.004616932,0.5585367,0.06252593,0.01579269,0.007012521,0.02100592,-0.5539198,0.334554,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
01:50.1,0.4073614,0.004629398,0.5590946,0.06295492,0.01601282,0.007070277,0.02106728,-0.5544652,0.3350507,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,NotActive,C,C,NotActive,C,NotActive,NotActive,C,NotActive,C,No Stimulus,No Event Marker,0,0,0
